# PA-G-series-01.dat 2000 values t  z(t) 
 3.32666  0.572394   
 3.36168  0.564515   
 3.3967  0.541693   
 3.43172  0.502423   
 3.46673  0.446237   
 3.50175  0.373861   
 3.53677  0.287252   
 3.57179  0.189524   
 3.6068  0.0847548   
 3.64182 -0.0223004   
 3.67684 -0.126568   
 3.71186 -0.223048   
 3.74687 -0.307205   
 3.78189 -0.37532   
 3.81691 -0.424761   
 3.85193 -0.454161   
 3.88694 -0.463474   
 3.92196 -0.453912   
 3.95698 -0.427771   
 3.992 -0.388156   
 4.02701 -0.338656   
 4.06203 -0.282973   
 4.09705 -0.224578   
 4.13207 -0.166393   
 4.16708 -0.110567   
 4.2021 -0.0583387   
 4.23712 -0.0100136   
 4.27214  0.0349449   
 4.30715  0.0777305   
 4.34217  0.11993   
 4.37719  0.163218   
 4.41221  0.209033   
 4.44722  0.258293   
 4.48224  0.311164   
 4.51726  0.366915   
 4.55228  0.423886   
 4.58729  0.47956   
 4.62231  0.53075   
 4.65733  0.573866   
 4.69235  0.605253   
 4.72736  0.621547   
 4.76238  0.620033   
 4.7974  0.598946   
 4.83242  0.557702   
 4.86743  0.497014   
 4.90245  0.418902   
 4.93747  0.326577   
 4.97249  0.224211   
 5.0075  0.116624   
 5.04252  0.0089102   
 5.07754 -0.093959   
 5.11256 -0.187517   
 5.14757 -0.268129   
 5.18259 -0.333236   
 5.21761 -0.381492   
 5.25263 -0.412782   
 5.28764 -0.428129   
 5.32266 -0.429485   
 5.35768 -0.419453   
 5.3927 -0.400952   
 5.42771 -0.376872   
 5.46273 -0.349751   
 5.49775 -0.321514   
 5.53277 -0.293295   
 5.56778 -0.26536   
 5.6028 -0.237151   
 5.63782 -0.207423   
 5.67284 -0.174477   
 5.70785 -0.136453   
 5.74287 -0.0916506   
 5.77789 -0.0388417   
 5.81291  0.0224599   
 5.84792  0.0918062   
 5.88294  0.167721   
 5.91796  0.247717   
 5.95298  0.32843   
 5.98799  0.405851   
 6.02301  0.475643   
 6.05803  0.533505   
 6.09305  0.575549   
 6.12806  0.598658   
 6.16308  0.600779   
 6.1981  0.581123   
 6.23312  0.54026   
 6.26813  0.480087   
 6.30315  0.403683   
 6.33817  0.315048   
 6.37319  0.21878   
 6.4082  0.119688   
 6.44322  0.0224058   
 6.47824 -0.0689649   
 6.51326 -0.151153   
 6.54827 -0.221919   
 6.58329 -0.28015   
 6.61831 -0.325836   
 6.65333 -0.359931   
 6.68834 -0.384135   
 6.72336 -0.400587   
 6.75838 -0.411546   
 6.7934 -0.419064   
 6.82841 -0.424697   
 6.86343 -0.429297   
 6.89845 -0.432894   
 6.93347 -0.434678   
 6.96848 -0.433107   
 7.0035 -0.426096   
 7.03852 -0.411299   
 7.07354 -0.386422   
 7.10855 -0.349564   
 7.14357 -0.299517   
 7.17859 -0.236017   
 7.21361 -0.159902   
 7.24862 -0.0731571   
 7.28364  0.0211483   
 7.31866  0.119044   
 7.35368  0.215937   
 7.38869  0.306957   
 7.42371  0.38735   
 7.45873  0.452858   
 7.49375  0.500069   
 7.52876  0.526696   
 7.56378  0.53175   
 7.5988  0.515598   
 7.63382  0.479904   
 7.66883  0.42745   
 7.70385  0.36186   
 7.73887  0.287264   
 7.77389  0.20792   
 7.8089  0.127846   
 7.84392  0.0504944   
 7.87894 -0.0215014   
 7.91396 -0.086481   
 7.94897 -0.143799   
 7.98399 -0.193756   
 8.01901 -0.237423   
 8.05403 -0.276388   
 8.08904 -0.312451   
 8.12406 -0.347303   
 8.15908 -0.382223   
 8.1941 -0.417838   
 8.22911 -0.453955   
 8.26413 -0.48951   
 8.29915 -0.522612   
 8.33417 -0.550708   
 8.36918 -0.570829   
 8.4042 -0.579906   
 8.43922 -0.575117   
 8.47424 -0.554226   
 8.50925 -0.515886   
 8.54427 -0.45986   
 8.57929 -0.387149   
 8.61431 -0.299998   
 8.64932 -0.201783   
 8.68434 -0.0967961   
 8.71936  0.0100728   
 8.75438  0.113704   
 8.78939  0.209146   
 8.82441  0.291999   
 8.85943  0.358749   
 8.89445  0.407013   
 8.92946  0.435687   
 8.96448  0.444967   
 8.9995  0.436256   
 9.03452  0.411961   
 9.06953  0.375202   
 9.10455  0.329475   
 9.13957  0.27829   
 9.17459  0.224828   
 9.2096  0.171661   
 9.24462  0.12055   
 9.27964  0.0723422   
 9.31466  0.026991   
 9.34967 -0.0163261   
 9.38469 -0.0589928   
 9.41971 -0.102673   
 9.45473 -0.148995   
 9.48974 -0.199239   
 9.52476 -0.254061   
 9.55978 -0.313291   
 9.5948 -0.375817   
 9.62981 -0.439591   
 9.66483 -0.501738   
 9.69985 -0.558769   
 9.73487 -0.606879   
 9.76988 -0.642298   
 9.8049 -0.661654   
 9.83992 -0.662323   
 9.87494 -0.642711   
 9.90995 -0.602464   
 9.94497 -0.542552   
 9.97999 -0.465246   
 10.015 -0.373967   
 10.05 -0.273033   
 10.085 -0.167326   
 10.1201 -0.0619096   
 10.1551  0.0383711   
 10.1901  0.129253   
 10.2251  0.207364   
 10.2601  0.270435   
 10.2951  0.317408   
 10.3302  0.348417   
 10.3652  0.364665   
 10.4002  0.368193   
 10.4352  0.361582   
 10.4702  0.34762   
 10.5053  0.328959   
 10.5403  0.307811   
 10.5753  0.285717   
 10.6103  0.263396   
 10.6453  0.240712   
 10.6803  0.216749   
 10.7154  0.18998   
 10.7504  0.158526   
 10.7854  0.120463   
 10.8204  0.0741455   
 10.8554  0.018511   
 10.8904 -0.0466696   
 10.9255 -0.120627   
 10.9605 -0.201531   
 10.9955 -0.286548   
 11.0305 -0.372001   
 11.0655 -0.453638   
 11.1006 -0.526965   
 11.1356 -0.587623   
 11.1706 -0.631767   
 11.2056 -0.656408   
 11.2406 -0.659688   
 11.2756 -0.641053   
 11.3107 -0.601316   
 11.3457 -0.542592   
 11.3807 -0.468121   
 11.4157 -0.381987   
 11.4507 -0.288779   
 11.4857 -0.193198   
 11.5208 -0.0996824   
 11.5558 -0.0120632   
 11.5908  0.0667047   
 11.6258  0.134714   
 11.6608  0.191163   
 11.6958  0.236298   
 11.7309  0.271252   
 11.7659  0.297793   
 11.8009  0.318018   
 11.8359  0.334024   
 11.8709  0.347598   
 11.906  0.35995   
 11.941  0.371531   
 11.976  0.381949   
 12.011  0.389996   
 12.046  0.393781   
 12.081  0.390958   
 12.1161  0.379019   
 12.1511  0.355626   
 12.1861  0.318944   
 12.2211  0.267936   
 12.2561  0.202588   
 12.2911  0.124036   
 12.3262  0.0345831   
 12.3612 -0.0624035   
 12.3962 -0.162703   
 12.4312 -0.261546   
 12.4662 -0.353978   
 12.5013 -0.435252   
 12.5363 -0.501213   
 12.5713 -0.548624   
 12.6063 -0.575424   
 12.6413 -0.580872   
 12.6763 -0.565569   
 12.7114 -0.531372   
 12.7464 -0.48118   
 12.7814 -0.418647   
 12.8164 -0.347832   
 12.8514 -0.272817   
 12.8864 -0.197362   
 12.9215 -0.124592   
 12.9565 -0.0567759   
 12.9915  0.00479096   
 13.0265  0.0597957   
 13.0615  0.108804   
 13.0965  0.153058   
 13.1316  0.194206   
 13.1666  0.233987   
 13.2016  0.273916   
 13.2366  0.314994   
 13.2716  0.357494   
 13.3067  0.400827   
 13.3417  0.443518   
 13.3767  0.483299   
 13.4117  0.517299   
 13.4467  0.542317   
 13.4817  0.555156   
 13.5168  0.552978   
 13.5518  0.533634   
 13.5868  0.495955   
 13.6218  0.439945   
 13.6568  0.36688   
 13.6918  0.279281   
 13.7269  0.180769   
 13.7619  0.0758169   
 13.7969 -0.030582   
 13.8319 -0.133299   
 13.8669 -0.227467   
 13.902 -0.308853   
 13.937 -0.374169   
 13.972 -0.421297   
 14.007 -0.449397   
 14.042 -0.4589   
 14.077 -0.451381   
 14.1121 -0.429333   
 14.1471 -0.395861   
 14.1821 -0.354336   
 14.2171 -0.30804   
 14.2521 -0.259846   
 14.2871 -0.211953   
 14.3222 -0.165723   
 14.3572 -0.121617   
 14.3922 -0.0792434   
 14.4272 -0.0375121   
 14.4622  0.00512584   
 14.4972  0.0503831   
 14.5323  0.0998167   
 14.5673  0.154523   
 14.6023  0.214879   
 14.6373  0.280369   
 14.6723  0.349503   
 14.7074  0.419854   
 14.7424  0.488208   
 14.7774  0.550802   
 14.8124  0.603648   
 14.8474  0.642895   
 14.8824  0.665193   
 14.9175  0.668032   
 14.9525  0.650012   
 14.9875  0.611014   
 15.0225  0.552263   
 15.0575  0.476266   
 15.0925  0.38663   
 15.1276  0.28779   
 15.1626  0.184655   
 15.1976  0.0822173   
 15.2326 -0.0148343   
 15.2676 -0.10247   
 15.3027 -0.1776   
 15.3377 -0.238258   
 15.3727 -0.283671   
 15.4077 -0.314213   
 15.4427 -0.331246   
 15.4777 -0.336873   
 15.5128 -0.333626   
 15.5478 -0.324131   
 15.5828 -0.310773   
 15.6178 -0.295421   
 15.6528 -0.279214   
 15.6878 -0.262456   
 15.7229 -0.244615   
 15.7579 -0.22443   
 15.7929 -0.200117   
 15.8279 -0.169643   
 15.8629 -0.131048   
 15.8979 -0.0827691   
 15.933 -0.0239298   
 15.968  0.0454275   
 16.003  0.124207   
 16.038  0.210232   
 16.073  0.300335   
 16.1081  0.390553   
 16.1431  0.476421   
 16.1781  0.553323   
 16.2131  0.616877   
 16.2481  0.663309   
 16.2831  0.689785   
 16.3182  0.694657   
 16.3532  0.677614   
 16.3882  0.639703   
 16.4232  0.58324   
 16.4582  0.511601   
 16.4932  0.428925   
 16.5283  0.339753   
 16.5633  0.248646   
 16.5983  0.159813   
 16.6333  0.0767892   
 16.6683  0.00219756   
 16.7034 -0.0623928   
 16.7384 -0.116488   
 16.7734 -0.160579   
 16.8084 -0.195952   
 16.8434 -0.224421   
 16.8784 -0.248009   
 16.9135 -0.268626   
 16.9485 -0.287771   
 16.9835 -0.30629   
 17.0185 -0.324225   
 17.0535 -0.340769   
 17.0885 -0.354325   
 17.1236 -0.362676   
 17.1586 -0.363238   
 17.1936 -0.353372   
 17.2286 -0.330724   
 17.2636 -0.293555   
 17.2986 -0.241016   
 17.3337 -0.173353   
 17.3687 -0.0920023   
 17.4037  0.000426388   
 17.4387  0.100287   
 17.4737  0.203136   
 17.5088  0.304061   
 17.5438  0.398059   
 17.5788  0.480427   
 17.6138  0.54714   
 17.6488  0.595162   
 17.6838  0.622671   
 17.7189  0.629174   
 17.7539  0.615501   
 17.7889  0.58368   
 17.8239  0.536703   
 17.8589  0.478223   
 17.8939  0.412189   
 17.929  0.342481   
 17.964  0.272567   
 17.999  0.205225   
 18.034  0.14235   
 18.069  0.084869   
 18.1041  0.0327711   
 18.1391 -0.0147576   
 18.1741 -0.0591082   
 18.2091 -0.101961   
 18.2441 -0.144968   
 18.2791 -0.189442   
 18.3142 -0.236089   
 18.3492 -0.284816   
 18.3842 -0.334633   
 18.4192 -0.383669   
 18.4542 -0.429295   
 18.4892 -0.468345   
 18.5243 -0.497417   
 18.5593 -0.513219   
 18.5943 -0.512925   
 18.6293 -0.4945   
 18.6643 -0.456968   
 18.6993 -0.400585   
 18.7344 -0.326898   
 18.7694 -0.238691   
 18.8044 -0.139805   
 18.8394 -0.0348655   
 18.8744  0.0710677   
 18.9095  0.172894   
 18.9445  0.265862   
 18.9795  0.345936   
 19.0145  0.410076   
 19.0495  0.456438   
 19.0845  0.484446   
 19.1196  0.494756   
 19.1546  0.489093   
 19.1896  0.470011   
 19.2246  0.440566   
 19.2596  0.403974   
 19.2946  0.363262   
 19.3297  0.320966   
 19.3647  0.2789   
 19.3997  0.238021   
 19.4347  0.198405   
 19.4697  0.159329   
 19.5048  0.119457   
 19.5398  0.0770996   
 19.5748  0.030523   
 19.6098 -0.0217322   
 19.6448 -0.0805558   
 19.6798 -0.146032   
 19.7149 -0.217293   
 19.7499 -0.292474   
 19.7849 -0.368785   
 19.8199 -0.442693   
 19.8549 -0.510194   
 19.8899 -0.567147   
 19.925 -0.609654   
 19.96 -0.634417   
 19.995 -0.639067   
 20.03 -0.622409   
 20.065 -0.584568   
 20.1001 -0.527016   
 20.1351 -0.452478   
 20.1701 -0.364727   
 20.2051 -0.268278   
 20.2401 -0.168031   
 20.2751 -0.0688744   
 20.3102  0.0246946   
 20.3452  0.108905   
 20.3802  0.180967   
 20.4152  0.239223   
 20.4502  0.283182   
 20.4852  0.313445   
 20.5203  0.331512   
 20.5553  0.339521   
 20.5903  0.339925   
 20.6253  0.335155   
 20.6603  0.32731   
 20.6953  0.317891   
 20.7304  0.307631   
 20.7654  0.296416   
 20.8004  0.283326   
 20.8354  0.266776   
 20.8704  0.244746   
 20.9055  0.215079   
 20.9405  0.175809   
 20.9755  0.125476   
 21.0105  0.063414   
 21.0455 -0.0100539   
 21.0805 -0.0935039   
 21.1156 -0.184421   
 21.1506 -0.279324   
 21.1856 -0.373989   
 21.2206 -0.463771   
 21.2556 -0.543967   
 21.2906 -0.610206   
 21.3257 -0.658817   
 21.3607 -0.687142   
 21.3957 -0.693757   
 21.4307 -0.678594   
 21.4657 -0.642928   
 21.5008 -0.589258   
 21.5358 -0.521069   
 21.5708 -0.442516   
 21.6058 -0.358064   
 21.6408 -0.272095   
 21.6758 -0.188561   
 21.7109 -0.110681   
 21.7459 -0.0407288   
 21.7809  0.0200664   
 21.8159  0.0715111   
 21.8509  0.114325   
 21.8859  0.149926   
 21.921  0.180144   
 21.956  0.206901   
 21.991  0.231894   
 22.026  0.256312   
 22.061  0.280626   
 22.096  0.304465   
 22.1311  0.32661   
 22.1661  0.345094   
 22.2011  0.357394   
 22.2361  0.360716   
 22.2711  0.352322   
 22.3062  0.329872   
 22.3412  0.291743   
 22.3762  0.237294   
 22.4112  0.16704   
 22.4462  0.0827145   
 22.4812 -0.0127793   
 22.5163 -0.115538   
 22.5513 -0.220928   
 22.5863 -0.323928   
 22.6213 -0.419519   
 22.6563 -0.503081   
 22.6913 -0.570746   
 22.7264 -0.619698   
 22.7614 -0.648366   
 22.7964 -0.656506   
 22.8314 -0.645164   
 22.8664 -0.616519   
 22.9015 -0.573629   
 22.9365 -0.52011   
 22.9715 -0.459771   
 23.0065 -0.396256   
 23.0415 -0.332718   
 23.0765 -0.271569   
 23.1116 -0.21432   
 23.1466 -0.161533   
 23.1816 -0.112883   
 23.2166 -0.0673273   
 23.2516 -0.0233513   
 23.2866  0.0207307   
 23.3217  0.0664557   
 23.3567  0.114912   
 23.3917  0.166494   
 23.4267  0.220735   
 23.4617  0.276248   
 23.4967  0.330776   
 23.5318  0.381347   
 23.5668  0.424531   
 23.6018  0.456756   
 23.6368  0.474667   
 23.6718  0.475477   
 23.7069  0.457292   
 23.7419  0.419343   
 23.7769  0.362141   
 23.8119  0.287502   
 23.8469  0.198453   
 23.8819  0.0990324   
 23.917 -0.00601509   
 23.952 -0.111599   
 23.987 -0.212682   
 24.022 -0.304666   
 24.057 -0.383733   
 24.092 -0.447112   
 24.1271 -0.49324   
 24.1621 -0.521804   
 24.1971 -0.533667   
 24.2321 -0.530687   
 24.2671 -0.515445   
 24.3022 -0.490922   
 24.3372 -0.460145   
 24.3722 -0.425858   
 24.4072 -0.390241   
 24.4422 -0.354708   
 24.4772 -0.31981   
 24.5123 -0.285243   
 24.5473 -0.249969   
 24.5823 -0.21243   
 24.6173 -0.17082   
 24.6523 -0.123414   
 24.6873 -0.0688747   
 24.7224 -0.00653855   
 24.7574  0.0633734   
 24.7924  0.139638   
 24.8274  0.220023   
 24.8624  0.301394   
 24.8974  0.379925   
 24.9325  0.451397   
 24.9675  0.511557   
 25.0025  0.556487   
 25.0375  0.582975   
 25.0725  0.588812   
 25.1076  0.573024   
 25.1426  0.53598   
 25.1776  0.479392   
 25.2126  0.406185   
 25.2476  0.320265   
 25.2826  0.2262   
 25.3177  0.128842   
 25.3527  0.0329416   
 25.3877 -0.0572272   
 25.4227 -0.138176   
 25.4577 -0.207429   
 25.4927 -0.26364   
 25.5278 -0.306598   
 25.5628 -0.33711   
 25.5978 -0.356793   
 25.6328 -0.367791   
 25.6678 -0.372447   
 25.7029 -0.372974   
 25.7379 -0.371156   
 25.7729 -0.368115   
 25.8079 -0.364166   
 25.8429 -0.358785   
 25.8779 -0.350674   
 25.913 -0.337943   
 25.948 -0.318365   
 25.983 -0.289686   
 26.018 -0.24996   
 26.053 -0.197859   
 26.088 -0.13294   
 26.1231 -0.0558168   
 26.1581  0.0317597   
 26.1931  0.126949   
 26.2281  0.225976   
 26.2631  0.324389   
 26.2981  0.417394   
 26.3332  0.500237   
 26.3682  0.568594   
 26.4032  0.618922   
 26.4382  0.648761   
 26.4732  0.656923   
 26.5083  0.643581   
 26.5433  0.610229   
 26.5783  0.559524   
 26.6133  0.495033   
 26.6483  0.420898   
 26.6833  0.341465   
 26.7184  0.260912   
 26.7534  0.182903   
 26.7884  0.110319   
 26.8234  0.0450773   
 26.8584 -0.0119333   
 26.8934 -0.0608101   
 26.9285 -0.102483   
 26.9635 -0.138476   
 26.9985 -0.170607   
 27.0335 -0.200672   
 27.0685 -0.230127   
 27.1036 -0.259835   
 27.1386 -0.289879   
 27.1736 -0.319477   
 27.2086 -0.347008   
 27.2436 -0.370147   
 27.2786 -0.386095   
 27.3137 -0.391879   
 27.3487 -0.384688   
 27.3837 -0.362224   
 27.4187 -0.323008   
 27.4537 -0.266619   
 27.4887 -0.193845   
 27.5238 -0.106712   
 27.5588 -0.008401   
 27.5938  0.0969532   
 27.6288  0.204556   
 27.6638  0.309315   
 27.6988  0.406235   
 27.7339  0.490805   
 27.7689  0.559346   
 27.8039  0.609279   
 27.8389  0.639291   
 27.8739  0.649386   
 27.909  0.640811   
 27.944  0.615872   
 27.979  0.577666   
 28.014  0.529738   
 28.049  0.475725   
 28.084  0.419005   
 28.1191  0.362393   
 28.1541  0.30792   
 28.1891  0.256707   
 28.2241  0.208955   
 28.2591  0.164042   
 28.2941  0.120716   
 28.3292  0.0773651   
 28.3642  0.0323253   
 28.3992 -0.0157995   
 28.4342 -0.0678524   
 28.4692 -0.1239   
 28.5043 -0.183101   
 28.5393 -0.243673   
 28.5743 -0.30299   
 28.6093 -0.357761   
 28.6443 -0.40432   
 28.6793 -0.438956   
 28.7144 -0.458282   
 28.7494 -0.459585   
 28.7844 -0.441125   
 28.8194 -0.402359   
 28.8544 -0.344055   
 28.8894 -0.268284   
 28.9245 -0.178303   
 28.9595 -0.0783163   
 28.9945  0.0268442   
 29.0295  0.132094   
 29.0645  0.232495   
 29.0995  0.323631   
 29.1346  0.401931   
 29.1696  0.464907   
 29.2046  0.511279   
 29.2396  0.540992   
 29.2746  0.555101   
 29.3097  0.555572   
 29.3447  0.544987   
 29.3797  0.526216   
 29.4147  0.502069   
 29.4497  0.474983   
 29.4847  0.446761   
 29.5198  0.41841   
 29.5548  0.390073   
 29.5898  0.361079   
 29.6248  0.330092   
 29.6598  0.295352   
 29.6948  0.254972   
 29.7299  0.207256   
 29.7649  0.151015   
 29.7999  0.0858312   
 29.8349  0.0122394   
 29.8699 -0.0681834   
 29.905 -0.152848   
 29.94 -0.238293   
 29.975 -0.320428   
 30.01 -0.394856   
 30.045 -0.45724   
 30.08 -0.503681   
 30.1151 -0.531076   
 30.1501 -0.5374   
 30.1851 -0.521908   
 30.2201 -0.485214   
 30.2551 -0.429257   
 30.2901 -0.357141   
 30.3252 -0.272879   
 30.3602 -0.181053   
 30.3952 -0.0864349   
 30.4302  0.00639934   
 30.4652  0.0934255   
 30.5003  0.171459   
 30.5353  0.23835   
 30.5703  0.293067   
 30.6053  0.335664   
 30.6403  0.36714   
 30.6753  0.389204   
 30.7104  0.403977   
 30.7454  0.413662   
 30.7804  0.420226   
 30.8154  0.425119   
 30.8504  0.429069   
 30.8854  0.431975   
 30.9205  0.432902   
 30.9555  0.430194   
 30.9905  0.421679   
 31.0255  0.404947   
 31.0605  0.377678   
 31.0955  0.337973   
 31.1306  0.284658   
 31.1656  0.217528   
 31.2006  0.137495   
 31.2356  0.04663   
 31.2706 -0.051916   
 31.3057 -0.154099   
 31.3407 -0.255267   
 31.3757 -0.350517   
 31.4107 -0.435078   
 31.4457 -0.504704   
 31.4807 -0.55601   
 31.5158 -0.58675   
 31.5508 -0.595982   
 31.5858 -0.584116   
 31.6208 -0.552849   
 31.6558 -0.504977   
 31.6908 -0.444115   
 31.7259 -0.37436   
 31.7609 -0.299908   
 31.7959 -0.224696   
 31.8309 -0.152078   
 31.8659 -0.0845798   
 31.901 -0.0237569   
 31.936  0.029841   
 31.971  0.0765888   
 32.006  0.117606   
 32.041  0.154495   
 32.076  0.189038   
 32.1111  0.222872   
 32.1461  0.257193   
 32.1811  0.292522   
 32.2161  0.328546   
 32.2511  0.364073   
 32.2861  0.397094   
 32.3212  0.424949   
 32.3562  0.444586   
 32.3912  0.452882   
 32.4262  0.446989   
 32.4612  0.424675   
 32.4962  0.384625   
 32.5313  0.326651   
 32.5663  0.251818   
 32.6013  0.162435   
 32.6363  0.0619412   
 32.6713 -0.0453242   
 32.7064 -0.15444   
 32.7414 -0.260279   
 32.7764 -0.357903   
 32.8114 -0.442946   
 32.8464 -0.51194   
 32.8814 -0.562561   
 32.9165 -0.593759   
 32.9515 -0.605777   
 32.9865 -0.600048   
 33.0215 -0.578985   
 33.0565 -0.545687   
 33.0915 -0.503602   
 33.1266 -0.45616   
 33.1616 -0.406445   
 33.1966 -0.356915   
 33.2316 -0.309206   
 33.2666 -0.264051   
 33.3017 -0.221297   
 33.3367 -0.180039   
 33.3717 -0.138841   
 33.4067 -0.0960181   
 33.4417 -0.0499589   
 33.4767  0.00056821   
 33.5118  0.0561422   
 33.5468  0.116492   
 33.5818  0.180396   
 33.6168  0.245691   
 33.6518  0.309394   
 33.6868  0.367924   
 33.7219  0.417408   
 33.7569  0.45403   
 33.7919  0.474404   
 33.8269  0.475914   
 33.8619  0.456998   
 33.8969  0.417346   
 33.932  0.357981   
 33.967  0.281223   
 34.002  0.190531   
 34.037  0.0902491   
 34.072 -0.0147391   
 34.1071 -0.119392   
 34.1421 -0.218904   
 34.1771 -0.309073   
 34.2121 -0.386596   
 34.2471 -0.449278   
 34.2821 -0.496129   
 34.3172 -0.527337   
 34.3522 -0.544137   
 34.3872 -0.548573   
 34.4222 -0.5432   
 34.4572 -0.530746   
 34.4922 -0.513778   
 34.5273 -0.494398   
 34.5623 -0.474021   
 34.5973 -0.453239   
 34.6323 -0.431792   
 34.6673 -0.408652   
 34.7024 -0.382208   
 34.7374 -0.350527   
 34.7724 -0.31166   
 34.8074 -0.263975   
 34.8424 -0.206453   
 34.8774 -0.138933   
 34.9125 -0.0622744   
 34.9475  0.021597   
 34.9825  0.109748   
 35.0175  0.198415   
 35.0525  0.283272   
 35.0875  0.359776   
 35.1226  0.423542   
 35.1576  0.470723   
 35.1926  0.49835   
 35.2276  0.504601   
 35.2626  0.488967   
 35.2976  0.452304   
 35.3327  0.396764   
 35.3677  0.325607   
 35.4027  0.242919   
 35.4377  0.153264   
 35.4727  0.0612987   
 35.5078 -0.0286088   
 35.5428 -0.112711   
 35.5778 -0.188145   
 35.6128 -0.253096   
 35.6478 -0.306843   
 35.6828 -0.349696   
 35.7179 -0.382825   
 35.7529 -0.408002   
 35.7879 -0.427297   
 35.8229 -0.442747   
 35.8579 -0.456047   
 35.8929 -0.468295   
 35.928 -0.479816   
 35.963 -0.490089   
 35.998 -0.497782   
 36.033 -0.500897   
 36.068 -0.497004   
 36.1031 -0.483541   
 36.1381 -0.458149   
 36.1731 -0.419003   
 36.2081 -0.365104   
 36.2431 -0.296498   
 36.2781 -0.214396   
 36.3132 -0.121181   
 36.3482 -0.0202988   
 36.3832  0.0839661   
 36.4182  0.186796   
 36.4532  0.28321   
 36.4882  0.36846   
 36.5233  0.438408   
 36.5583  0.489853   
 36.5933  0.52078   
 36.6283  0.530493   
 36.6633  0.519639   
 36.6983  0.490098   
 36.7334  0.44478   
 36.7684  0.387322   
 36.8034  0.321735   
 36.8384  0.252036   
 36.8734  0.181892   
 36.9085  0.114322   
 36.9435  0.0514866   
 36.9785 -0.00542814   
 37.0135 -0.056203   
 37.0485 -0.101475   
 37.0835 -0.14253   
 37.1186 -0.181026   
 37.1536 -0.218676   
 37.1886 -0.256935   
 37.2236 -0.296719   
 37.2586 -0.338191   
 37.2936 -0.380639   
 37.3287 -0.422469   
 37.3637 -0.461296   
 37.3987 -0.494149   
 37.4337 -0.517753   
 37.4687 -0.528866   
 37.5038 -0.524631   
 37.5388 -0.502911   
 37.5738 -0.46257   
 37.6088 -0.403667   
 37.6438 -0.32754   
 37.6788 -0.23677   
 37.7139 -0.135033   
 37.7489 -0.0268433   
 37.7839  0.0827869   
 37.8189  0.188731   
 37.8539  0.286144   
 37.8889  0.370836   
 37.924  0.439573   
 37.959  0.490297   
 37.994  0.522224   
 38.029  0.535829   
 38.064  0.532712   
 38.099  0.515364   
 38.1341  0.486862   
 38.1691  0.450518   
 38.2041  0.409529   
 38.2391  0.366659   
 38.2741  0.32399   
 38.3092  0.282758   
 38.3442  0.243305   
 38.3792  0.205137   
 38.4142  0.167087   
 38.4492  0.127557   
 38.4842  0.0848202   
 38.5193  0.0373415   
 38.5543 -0.0159216   
 38.5893 -0.0752668   
 38.6243 -0.140077   
 38.6593 -0.208753   
 38.6943 -0.27876   
 38.7294 -0.346781   
 38.7644 -0.408971   
 38.7994 -0.461282   
 38.8344 -0.499828   
 38.8694 -0.521253   
 38.9045 -0.523064   
